,ANO_PROCEDIMENTO,ID_ARQUIVO,ID_LICITACAO,NOME_ARQUIVO
1708,2023,770837,782247,67348_Ata.pdf
1709,2023,770839,782247,ATA DE REGISTRO DE PREÇOS PUBLICADO NO DIÁRIO OFICIAL DAS PREFEITURAS.pdf
1710,2023,770840,782247,EXTRATO PARCIAL DA ATA DE REGISTRO DE PREÇOS PUBLICADO NO DIARIO OFICIAL DAS PREFEITURAS.pdf
1711,2023,770841,782247,TERMO DE ADJUDICAÇÃO PUBLICADO NO DIÁRIO OFICIAL DAS PREFEITURAS.pdf
1712,2023,770842,782247,TERMO DE HOMOLOGAÇÃO PUBLICADO NO DIÁRIO OFICIAL DAS PREFEITURAS.pdf
1713,2023,770850,793075,Ata TP 001.2023.pdf
1714,2023,770891,772053,ATA TP 007-2023.pdf
1715,2023,770912,792875,ata-pe-88-PE-N-004-2023-314.pdf
1716,2023,770912,792875,ata-pe-88-PE-N-004-2023-314.pdf
1717,2023,770912,792875,ata-pe-88-PE-N-004-2023-314.pdf
1718,2023,770912,792875,ata-pe-88-PE-N-004-2023-314.pdf
1719,2023,770927,792877,ata-pe-88-PE-N-005-2023-315.pdf
1720,2023,770942,792816,0 - Edital - Concorrência 001 2023 - SECID PI.pdf
1721,2023,770943,792816,Edital - Concorrência 001 2023 - SECID PI.pdf
1722,2023,770994,813597,EDITAL PDF.pdf
1728,2023,771005,813599,EDITAL - PE Nº 019.2023.pdf
1730,2023,771017,761155,Ata-generos.pdf
1731,2023,771025,813565,EDITAL PE N° 019-2023 - CASTRAÇÃO DE ANIMAIS.pdf
1732,2023,771052,761832,AtaTotal_223059 (1).pdf
1733,2023,771097,813606,EDITAL CHAMAMENTO 03-2023 - PRÓTESE.pdf
1734,2023,771101,813608,Edital de Licitação - PMLA - PE 008 2023 - Manutenção Prédios e Vias Públicas.pdf
1736,2023,771266,813631,PE 010.2023- Carro coleta de resíduos.pdf
1738,2023,771274,813633,SEI_GOV-PI - 7348580 - SEAD_EDITAL.pdf
1739,2023,771275,813633,SEI_GOV-PI - 7250110 - Termo de Referência.pdf
1740,2023,771276,813633,SEI_GOV-PI - 7348883 - SEAD_MINUTA_DE_CONTRATO.pdf
1742,2023,771290,792507,ATA.pdf
1743,2023,771292,792507,PROPOSTA CC 03-2023.pdf
1744,2023,771297,793052,PE 003.2023 - Blusas e fardamento escolar.pdf
1745,2023,771302,813640,EDITAL MEDICAMENTOS VETERINARIOS.pdf
1747,2023,771304,813640,MINUTA DO CONTRATO.pdf
1748,2023,771305,813640,DECLARAÇÕES.pdf
1749,2023,771326,813642,Edital PE 036-2023.pdf
1750,2023,733857,782428,EDITAL TP Nº 013_2023 - CONSTRUÇÃO DE MURO NO ENTORNO DO CASARÃO DE DIVINÓPOLIS_PA0562023.pdf
1753,2023,733860,782428,Mapa de Localização (1).pdf
1754,2023,733861,782428,PROJ.MURO DIVINÓPOLIS - 0102.pdf
1755,2023,733862,782428,PROJ.MURO DIVINÓPOLIS- SITUACÃO-LOCACÃO_0202.pdf
1756,2023,733864,761765,AtaSessaoDisputa_Parte1-1_20230301090114682.pdf
1757,2023,733875,761172,AtaTotal_219875.pdf
1758,2023,733903,782439,EDITAL - NOVO MED.pdf
1759,2023,712639,750358,EDITAL TP001.2022.pdf
1761,2023,712650,750358,OUTROS.pdf
1762,2023,712932,750390,Edital PP 001-2023.pdf
1764,2023,712976,750401,Edital PE 002-2023.pdf
1765,2023,713118,750426,Edital - PE 001-2023 - Combustíveis.pdf
1766,2023,713141,750433,Edital  PE 002-2023 - Material de Limpeza.pdf
1771,2023,713152,750415,2 Edital PE 001 2023.pdf
1772,2023,713153,750440,01 - Detalhar Proposta.pdf
1773,2023,713154,750440,02 - ExtratoProposta.pdf
1775,2023,713156,750440,03 - Art Proj Basico_Pio IX_Conv 917971_2021.pdf
1776,2023,713157,750440,04 - ART  de fiscalização conv 917971-2021.pdf
1777,2023,713175,750444,Edital Pregão Eletrõnico nº 003-2023_GRÁFICA E PAPELARIA.pdf
1778,2023,713176,750444,MINUTA DE CONTRATO - PE 003-2023_GRÁFICA E PAPELARIA.pdf
1781,2023,713194,750451,"EDITAL PE002.2023 -RECARGAS, CILINDROS E EQUIPAMENTOS DE OXIGÊNIO MEDICINAL.pdf"
1782,2023,713211,750458,EDITAL CARTA convinte 001.pdf
1783,2023,713213,750458,SERVIÇOS DE LIMPEZA SÃO BRAZ.pdf
1784,2023,713314,750476,EDITAL - TP 001.2023 .pdf
1785,2023,713315,750476,TP 001-2023 (PAVIMENTAÇÃO).zip
1786,2023,713337,750458,EDITAL CARTA convinte 001OK.pdf
1787,2023,713338,750458,SERVIÇOS DE LIMPEZA ZONA URBANA SÃO BRAZ.pdf
1788,2023,713339,750458,SERVIÇOS DE LIMPEZA ZONA RURAL SÃO BRAZ.pdf
1789,2023,713340,750458,DECLARAÇÕES.pdf
1792,2023,713376,750469,Edital medicamentos 001-2023.pdf
1794,2023,713392,750494,EDIT.PE005.2023.FMS.pdf
1795,2023,713429,750501,EDITAL  TP 001-2023 REFORMA PRAÇA DOM INOCENCIO.pdf
1796,2023,713430,750501,PRAÇA DOM INOCÊNCIO - ATUALIZADA.rar
1797,2023,713479,750508,Edital Pregão Presencial 001.pdf
1799,2023,713528,750519,EDITAL PDF.pdf
1805,2023,713593,750526,Edital Tomada de Preço 002.pdf
1807,2023,713602,750533,EDITAL PE 001_2023.pdf
1808,2023,713631,750544,Edital Pregão Eletrônico 0005.pdf
1809,2023,713662,750551,2 Edital PE 002 2023 - Equipamentos CEO.pdf
1810,2023,713723,750569,EDITALPE 003.2023 - TRANSPORTES ESCOLARES.pdf
1811,2023,713747,750558,Edital_de_Licitação_do_PE_002_2023.pdf
1812,2023,713748,750558,Termo_de_Referência_do_PE_002_2023.pdf
1813,2023,713745,750576,ASS EDITAL - P.E. 01.2023 - TERCEIRIZADOS - AUXILIAR ADM.pdf
1815,2023,713773,750583,Edital PE 001 - 2023 material de limpeza 2023.pdf
1816,2023,713841,750419,10 EDITAL -  GENEROS_ _ OK.pdf
1817,2023,713844,750601,Edital  TP 01-2023 - TCE.pdf
1819,2023,713856,760543,Edital - PE 008.2023.pdf
1820,2023,713858,750594,Edital-PE 02-2023 -Gerenciamento de Frotas.pdf
1821,2023,713926,760554,edital ok.pdf
1823,2023,713945,760561,Edital PE_001_2022.pdf
1824,2023,713958,760568,Edital PE 001-2023 (4).pdf
1825,2023,713992,760579,EDITAL_PE03.pdf
1826,2023,713993,760579,EDITAL_PE03 (1).pdf
1827,2023,714015,760586,Edital PE 003-2023 (Generos Alimenticios - Merenda Escolar).pdf
1828,2023,714029,760593,EDITAL.pdf
1832,2023,714033,760593,ERRATA  DOM 11-01-23.pdf
1833,2023,714034,760593,ERRATA DOU 12-01-23.pdf
1834,2023,714035,760593,ERRATA O DIA 12-01-23.pdf
1836,2023,714114,760611,EDITAL PDF.pdf
1842,2023,714146,760618,"Edital PE 005-2023 (Pneus, Camaras, Baterias e Serviços).pdf"
1843,2023,714188,760629,EDITAL_PE06 (1).pdf
1845,2023,716939,761270,Edital_TP 001.2023.pdf
1847,2023,716942,761270,MEMORIAL_DESCRITIVO_PORTAL.pdf
1848,2023,716943,761270,ORÇAMENTO_COMPLETO.pdf
1849,2023,716948,760845,EDITAL TP 001_2023 REFORMA DE UNIDADES ESCOLARES DA REDE MUNICIPAL DE ENSINO RETIFICADO.pdf
1850,2023,716954,761263,Edital PE 008-2023 (1).pdf
1851,2023,716959,761238,Edital PE 005.2023 mterial elétrico.pdf
1852,2023,717032,761281,EDITAL PREGA~O ELETRO^NICO-SRP Nº 003_2023_FESTIVIDADES DE 30 ANOS DE PAJEU.pdf
1853,2023,717041,760988,ERRATA - CONCORRÊNCIA Nº 001 - ESCOLA.pdf
1854,2023,717046,760988,CONCORRÊNCIA Nº 001 - U. ESCOLAR Retificado.pdf
1855,2023,717050,750549,ata parte 01.pdf
1856,2023,717052,750549,ata parte 02.pdf
1857,2023,717053,750549,ata parte 03.pdf
1859,2023,717081,761288,EDIT.PE014.2023.SEMA.pdf
1860,2023,717085,761288,Mapa.Comparativo.pdf
1861,2023,717133,761256,8.0 ORCAMENTO PAVIMENTACAO 919595.2021  SEM DESONERAÇÃO - VÁLIDO 1.pdf
1863,2023,732959,782180,6-EDITAL_PE_0162023_PMMH.pdf
1864,2023,732973,782187,Edital de Licitação- Pregão Eletrônico nº 013-2023.pdf
1865,2023,732978,761306,Ata PP-005 Lavagem de veículo.pdf
1867,2023,732999,782194,"orçamento completo - CONSTRUÇÃO DE PORTAL DE ENTRADA DA CIDADE DE CARAÚBAS DO PIAUÍ - PI,.pdf"
1868,2023,733020,761238,Ata de Julgamento de Sessão.pdf
1869,2023,733031,761181,ATA 3 CONCORREÊNCIA 001-2023.pdf
1870,2023,733037,782205,EDITAL PE Nº 06 - SERVICOS GRAFICOS .pdf
1872,2023,733049,782212,EDITAL PE 019 AQUISIÇÃO DE PEÇAS AUTOMOTIVAS.pdf
1874,2023,733138,782230,PREGÃO ELETRÔNICO SRP  COMBSUTIVEL 2023.pdf
1875,2023,733154,782237,EDITAL TP Nº 010_2023 - CONTRATAÇÃO DA EXECUÇÃO DOS SERVIÇOS DE CONSTRUÇÃO DE UMA QUADRA _PA0352023.pdf
1877,2023,733156,782237,Quadra com Vestiario 2 - 220V_COMPOSIÇÕES ADAPTADAS.pdf
1878,2023,733165,782169,TIPO1-ARQ-MED-GER0_R02.pdf
1881,2023,733168,782169,TIPO1-ECE-PLB-GER0-01_R02 COMPLETO.pdf
1884,2023,733171,782169,arquitetonico parte 1-2.pdf
1885,2023,733173,782169,arquitetonico parte 2-2.pdf
1886,2023,733182,782244,"EDITAL PREG ELET SRP 007-2023 AQUISIÇÃO EQUIPAMENTOS, MATERIAL E SUPRIMENTOS DE INFORMÁTICA.pdf"
1887,2023,733183,782244,"TERMO REFERENCIA 007-2023 AQUISIÇAO MATERIAL, EQUIPAMENTOS E SUPRIMENTOS DE INFORMÁTICA.pdf"
1888,2023,733225,782255,Edital-PMPVS-PE 010-2023.pdf
1890,2023,733269,782219,Edital PE 013-2023 (1) (2) (1).pdf
1891,2023,733250,760877,Ata Tp 02-2023 - Asfalto I.pdf
1892,2023,733251,760881,Ata TP 03-2023.pdf
1893,2023,733254,782262,CP012.2023 - EDITAL.pdf
1894,2023,733309,782269,PE 36.23edital.pdf
1895,2023,733311,782269,PREFEITURA MUNICIPAL DE PARNAÍBA - DOU - 09-03-2023.pdf
1896,2023,733312,782269,Prefeitura Municipal de Parnaíba - O DIA - 09-03-2023.pdf
1898,2023,733325,761524,doc02912520230310100821.pdf
1899,2023,733351,782280,EDITAL PE 016 2023.pdf
1900,2023,733353,782280,Especificações do Objeto Extrato PROPOSTA.pdf
1901,2023,733380,782287,EDITAL tp 001 salina.pdf
1904,2023,733385,782294,Manutenção Aparelhos de Academia.pdf
1905,2023,733386,782294,51 Edital Manutenção de Academia PP 020-2023.pdf
1906,2023,733402,782298,10 Edital PREGÃO ELETRÔNICO Nº 11-2023 Pneus.pdf
1907,2023,733411,782305,06. EDITAL TPBL 001.2023.pdf
1909,2023,733428,761581,Ata TP 002 Merenda Escolar.pdf
1910,2023,733432,782312,Edital PE 05_2023.pdf
1911,2023,733447,782319,corrig.-Edital-Pregão Eletrônico nº 015-2023-Prest. de serv. de mídias sociais-PMP.pdf
1912,2023,733454,782323,Edital TP 01-2023 - TCE.pdf
1913,2023,733482,782319,corrig.-Edital-Pregão Eletrônico nº 017-2023-Fornec. Fornec. de lanches e conegeners-PMP.pdf
1914,2023,733483,782319,corrig.-T. de Ref.-Pregão Eletrônico nº 017-2023-Fornec. Fornec. de lanches e conegeners-PMP .pdf
1915,2023,733492,782330,P.E Nº 04-2023 - SRP MATERIAL PERMANENTE - FINAL - ASSINADO.pdf
1917,2023,733521,782337,EDITAL_PE 09.2023 - Paralelepipedo.pdf
1919,2023,733576,782348,05 EDITAL DO PE 010.2023..pdf
1920,2023,733577,782348,02 TERMO DE REFERÊNCIA.pdf
1921,2023,733588,782355,Prega~o Eletro^nico n 012-2023 - Edital.pdf
1922,2023,733600,782362,06. EDITAL FARDAMENTO.pdf
1923,2023,733601,782362,ORÇAMENTO SIGILOSO.pdf
1924,2023,733621,782062,EDITAL TP 002_2023 PAVIMENTAÇÃO EM PARALELEPIPEDO DIVERSAS RUAS CONV 919695_2021.pdf
1925,2023,733622,782062,EDITAL TP 002_2023 PAVIMENTAÇÃO EM PARALELEPIPEDO DIVERSAS RUAS CONV 919695_2021.pdf
1927,2023,733632,782373,Edital Prega_o 006 - PECAS.pdf
1928,2023,733646,782380,EDITAL MATERIAL PERMANENTE.pdf
1929,2023,733647,771809,ATA TP 004 TRANSPORTE ESCOLAR.pdf
1931,2023,733682,782387,Edital- CC nº 002-2023 - locação de um veiculo para o gabinete do prefeito.pdf
1933,2023,770975,813594,ARQ.06-07.pdf
1934,2023,770976,813594,ARQ.07-07.pdf
1935,2023,770977,813594,IRR.01-01.pdf
1936,2023,770978,813594,MAPA DA CIDADE.pdf
1937,2023,770979,813594,SUMARIO.pdf
1938,2023,770980,813594,Orçamento instalação elétrica SEM DESONERAÇÃO - PRAÇA.pdf
1939,2023,770981,813594,ORÇAMENTO_CONSTRUÇÃO DE PRAÇA_UNIÃO.pdf
1940,2023,770990,813596,EDITAL TP Nº 021_2023 - CONSTRUÇÃO DA ACADEMIA DE SAÚDE ROMILDO NERY_PA1102023.pdf
1943,2023,715750,760950,Edital TP 001.2023.pdf
1945,2023,715774,761001,PE Nº 02.2023 - SRP - EDITAL.pdf
1946,2023,715776,761001,PE Nº 02.2023 - SRP - TERMO DE REFERÊNCIA.pdf
1951,2023,715820,760999,02. EDITAL - PE 03-2023 - TRANSPORTE ESCOLAR.pdf
1953,2023,715822,761016,EDITAL PE 006-2023.pdf
1955,2023,715825,761018,PE032023.pdf
1956,2023,715901,761035,Edital PE 010-2023 (Aquisição de Material de Construção).pdf
1957,2023,715938,761050,EDITAL COMBUSTÍVEL.pdf
1960,2023,715944,761052,10 Edital PREGÃO ELETRÔNICO Nº 05-2023 Material de Limpeza e Descartáveis.pdf
1961,2023,715995,761069,EDITALPE03PAM_compressed.pdf
1963,2023,716065,761084,Edital PE 006 - 2023 ILUMINAÇÃO PUBLICA.pdf
1964,2023,716131,761099,EDITAL PE 002 AQUISIÇÃO DE GENEROS ALIMENTÍCIOS DEMAIS SECRETARIAS.pdf
1965,2023,716136,761101,PE 003.2023- Caminhao Muk.pdf
1966,2023,716148,761033,Edital PE 008-2022.pdf
1967,2023,716177,761065,10 EDITAL MANUTENÇÃO DE CENTRAIS.pdf
1968,2023,716182,761116,CC 001.2023 - Radio.pdf
1969,2023,716224,761118,EDITAL PE 01-2023 - SERVIÇOS TERCEIRIZADOS ASS.pdf
1970,2023,716447,750539,BRNB42200313AA1_012620.pdf
1971,2023,716480,761082,EDITAL PE 002-2023.pdf
1972,2023,716471,761052,10 Edital PREGÃO ELETRÔNICO Nº 05-2023 Material de Limpeza e Descartáveis NOVA DATA.pdf
1973,2023,716507,761135,Pregão Presencial nº 003-2022 - prestação de serviços locação de veículos para transporte escolar -.pdf
1974,2023,716549,761150,Edital Pregão Eletrônico 008.pdf
1975,2023,716552,761152,02 Edital Peças de Veículos.pdf
1977,2023,716585,761067,10 EDITAL -  PNEUS _ _ OK.pdf
1978,2023,716587,761067,10 EDITAL -  PNEUS _ _ OK.pdf
1979,2023,716588,761067,10 EDITAL -  PNEUS _ _ OK.pdf
1980,2023,716602,761167,EDITAL PREG. ELET. SRP 002-2022 - AQUISIÇÃO DE COMBUSTÍVEIS E DERIVADOS.pdf
1981,2023,716603,761167,"Ano XXI • Teresina (PI) - Sexta-Feira, 20 de Janeiro de 2023 • Edição IV DCCXLV, PÁG. 201.pdf"
1982,2023,716604,761167,Extrato de publicação ADIAMENTO ABERTURA PREG. ELET. SRP 002-2023 - BNC.pdf
1983,2023,716608,761169,Edital PE 003-2023-GÊNEROS ALIMENTÍCIOS.pdf
1985,2023,716669,761184,Edital - PE 013.2023.pdf
1986,2023,716675,761186,Edital - PE 014.2023.pdf
1989,2023,716710,761201,Edital - PE n° 011-2023 - Tintas e Impermeazilizantes.pdf
1990,2023,716730,761182,EDITAL PE 005 AQUISIÇÃO DE MATERIAL DE EXPEDIENTE.pdf
1991,2023,716755,761216,EDITAL PE 015 POUSADA EM BERTOLINIA.pdf
1992,2023,716771,761218,TP nº 001-2023 - pavimentação em paralelepípedo - codevasf - edital.pdf
1996,2023,716826,761233,Concorrência n. 002 - Estrada Vicinal.pdf
2001,2023,716833,761235,Pregão Presencial nº 002-2023  - Edital.pdf
2002,2023,716840,760714,ADIAMENTO PE_017-2023_Produtos Informática.pdf
2003,2023,716848,760701,edital PE 002-2023 - Atualizado.pdf
2004,2023,716864,761133,Edital PE 009-2023.pdf
2005,2023,716885,761252,"EDITAL PE Nº 02-2022 AGUA, GAS E VASILHAME .pdf"
2007,2023,716891,761250,EDITAL DO PREGÃO ELETRÔNICO  NR 01-2023-COMBUSTÍVEL.pdf
2008,2023,716945,761269,PE005.2023 - EDITAL.pdf
2010,2023,717051,761284,PE 001.2023 - Combutivel Canto.pdf
2011,2023,717062,761286,DOU Chamada Pública.pdf
2014,2023,717069,761286,Edital Chamada Publica 2023.pdf
2015,2023,717072,761286,DOP_EDICAO__30-1-2023_ED_408_Prefeitura_Amarante_Portarias_portaria_n_001_2023_educacao_726df49a-8829-4985-8314-316bf5db8224.pdf
2017,2023,717109,750554,ATA_DE_JULGAMENTO_DO_PE_001_2023.pdf
2018,2023,717110,750554,TERMO DE ADJUDICAÇÃO - Compras.gov.br - O SITE DE COMPRAS DO GOVERNO.pdf
2019,2023,717112,750554,TERMO_DE_HOMOLOGAÇÃO_DO_PE_001_2023.pdf
2020,2023,717113,750554,Composição de Preços assinadas.pdf
2021,2023,717114,750554,Proposta de preço Realinhada..pdf
2022,2023,717127,760867,ERRATA P.E. 06-2023 - REPUBLICAÇÃO-ASS.pdf
2025,2023,717168,761299,2 edital fornecimento de lanche.pdf
2026,2023,717171,761301,EDITAL PE 001_2023 AQUISIÇÃO PARCELADA DE COMBUSTIVEIS E OUTROS.pdf
2027,2023,717172,761301,TERMO DE REFERENCIA PE 001_2023 AQUISIÇÃO DE COMBUSTIVEIS E DERIVADOS DE PETROLEO.pdf
2029,2023,717174,761301,Publicão - J. O Dia  31-01-2023.pdf
2030,2023,717176,760665,TERMO DE RATIFICAÇÃO CP002-2023- ESCANEADO- PESQUISÁVEL.pdf
2032,2023,717206,761267,Edital PE 011-2023.pdf
2033,2023,717213,761303,Edital PE 007-2023 (1).pdf
2034,2023,717208,761316,EDITAL CC 001 2023 REFORMA ESCOLA LIBERDADE.pdf
2036,2023,717216,761318,EDITAL PE 006-2023 EQUIPAMENTO DE INFORMATICA.pdf
2038,2023,684248,698027,P.E Nº 40-2022 - REDE LOCAL SEM FIO (WLAN) modif - ass.pdf
2039,2023,732961,781991,Republic.-Edital-Tomada de Preços nº 004-2023-Prest. de serv. paviment. CODEVASF .pdf
2040,2023,732962,782076,corrig.-T. de Ref.-Preg. Eletr. nº 004-2023-Prest. de serv. de transp. escolar -PMRP .pdf
2041,2023,732994,761299,Ata PP-004 Fornecimento de Lanches.pdf
2042,2023,732995,782191,PE 016.2023 - Urnas Funerárias.pdf
2043,2023,733000,782193,EDITAL - PREGÃO ELETRONICO - 018_2023 - lavagem de veivulos.pdf
2044,2023,733042,782208,Pavimentacao - LSF (1).pdf
2046,2023,733045,782208,PAVIMENTAC¸A~O.pdf
2047,2023,733046,761450,ATA PE 001-2023 COMBUSTIVEL.pdf
2048,2023,733087,782223,Edital TP 002.2023.pdf
2050,2023,733089,782223,01 - MEMORIAL DESCRITIVO.pdf
2051,2023,733090,782223,Art - 2022-12-14T170058.658.pdf
2053,2023,733104,782223,Edital TP 002.2023.pdf
2054,2023,733121,782225,EDITAL PE 07-2023.pdf
2055,2023,733131,782227,EDITAL PE 009-2023_000678.pdf
2056,2023,733159,782240,EDITAL ATUAL CHAMADA PÚBLICA 2023.pdf
2058,2023,733177,782242,PE 004.2023.pdf
2059,2023,733178,782242,referência.pdf
2061,2023,733227,782257,Edital-PMPVS-PE 011-2023.pdf
2063,2023,733233,782259,Edital-PMPVS-PE 013-2023.pdf
2065,2023,733265,782210,Edital PE 012-2023 (1) (1) (1).pdf
2066,2023,733253,782225,PE 07-2023_DOE.pdf
2067,2023,733285,760948,doc02911620230310090301.pdf
2068,2023,733299,782193,EDITAL - PREGÃO ELETRONICO - 018_2023 - lavagem de veiculos - ok.pdf
2069,2023,733299,782193,EDITAL - PREGÃO ELETRONICO - 018_2023 - lavagem de veiculos - ok.pdf
2070,2023,733336,782274,EDITAL 007 2023 - MAT. LIMPEZA-EXPEDIENTE-COPA E COZINHA.pdf
2071,2023,733337,782276,Edital de Licitação- Pregão Eletrônico nº 006-2023.pdf
2072,2023,733371,761854,EDITAL PREGÃO ELETRÔNICO 2ª CHAMADA  - 015-2023 COMUNICAÇÃO VISUAL 3.pdf
2074,2023,733373,761854,PUBLICAÇÃO DIÁRIO DOS MUNICÍPIOS.pdf
2076,2023,733400,782293,EDITAL TP Nº 001 - 2023 CONSTRUÇÃO POSTO DE SAUDE.pdf
2078,2023,733404,772131,PE 009.2023 - Aquisição de Tecidos - REPUBLICAÇÃO.pdf
2079,2023,733417,782310,Edital - PE 005.2023.pdf
2080,2023,733418,761620,AtaSessaoDisputa_Parte1-1_20230227113904652.pdf
2081,2023,733431,761152,Ata Concorrência 001-2023.pdf
2082,2023,733470,761152,Ata Concorrência 001-2023.pdf
2083,2023,733486,782308,EDITAL PE 013-2023.pdf
2084,2023,733487,782327,Edital de Licitação - PMI - PE 008 2023 - Medicamentos Controlados.pdf
2085,2023,733525,761686,ATA SESSA~O PUBLICA 27-02-2023 (1).pdf
2087,2023,733527,761686,DM_4772_730_Sao_Joao_do_Pi_Ata_Reuniao_Comissao_2023.03.01_pag_316 (1).pdf
2088,2023,733528,761686,DM_4775_535_Sao_Joao_do_Pi_Ata_Reuniao_da_Comissao_2023-03- encerramento06_pag_387 (1).pdf
2089,2023,733529,761686,DM_4775_536_Sao_Joao_do_Pi_Decisao_de_Comissao_Chamamento_Publico_SN-23_01_pag_385.pdf show de bola e churrascaria boi na brasa (1).pdf
2090,2023,733530,761686,DM_4775_538_Sao_Joao_do_Pi_Decisao_de_Comissao_Chamamento_Publico_SN-23_03_pag_386.pdf ADRIAN e FELIPE (1).pdf
2091,2023,733531,761686,DM_4775_538_Sao_Joao_do_Pi_Decisao_de_Comissao_Chamamento_Publico_SN-23_03_pag_386.pdf ADRIAN e FELIPE (1).pdf
2092,2023,733536,761533,doc02917120230313082703.pdf
2093,2023,733541,782340,05. EDITAL.pdf
2094,2023,733543,782340,05. EDITAL.pdf
2095,2023,733554,782342,08- Edital  CONVITE 004.pdf
2096,2023,733561,782344,CONCORRENCIA 001.pdf
2103,2023,733597,782359,PE 004.2023 - Peças de veículos.pdf
2104,2023,733618,782325,6-EDITAL_PE_0172023_PMMH.pdf
2105,2023,733633,782374,EDITAL PE018.2023 -ALIMENTÍCIOS SAÚDE.pdf
2106,2023,733655,771931,ATA_LICITACAO_PORTUGUES_988521.pdf
2107,2023,733679,782291,10 EDITAL COMBUSTÍVEL TC_ _ OK.pdf
2108,2023,733690,782391,DOC-20230313-WA0129..pdf
2109,2023,733691,782391,DOC-20230313-WA0127..pdf
2110,2023,733692,782391,DOC-20230313-WA0125..pdf
2111,2023,733693,782391,DOC-20230313-WA0134..pdf
2112,2023,716752,750565,Termo de Adjudicação PE 006-2023 - Aquisição de Veículo.pdf
2113,2023,716753,750565,Termo de Homologação PE 006-2023 - Aquisição de Veículo.pdf
2114,2023,716798,761225,corrig.-Edital-Pregão Eletrônico nº 009-2023-Forncec. de peças em geral-PMP .pdf
2115,2023,716799,761225,corrig.-Termo de Ref.-PE 009-2023-Forncec. de peças em geral-PMP.pdf
2116,2023,716800,761226,EDITAL PDF.pdf
2122,2023,716861,761243,EDITAL LOCAÇÃO DE CARRO - CMLB[12].pdf
2123,2023,716862,761244,EDITAL PE 009 MANUTENÇÃO DE AR CONDICIONADO (1).pdf
2125,2023,716901,761258,PE 004- 2023EDITAL COMBUSTIVEL teresina.pdf
2126,2023,716915,761261,PE  06-2023 edital.pdf
2128,2023,717001,761275,Edital CP 002-2023.pdf
2131,2023,717005,761276,edital tp 008-23.pdf
2132,2023,717006,761276,planha orçamentária TP 008.pdf
2133,2023,717007,761276,especificações TP 008.pdf
2134,2023,717008,761276,DOC TP 08-20230131-WA0080..pdf
2136,2023,717138,761293,EDITAL DO PE 004_000604.pdf
2137,2023,717147,761294,EDITAL DO PE 005_000605.pdf
2139,2023,717199,761311,Edital Leilão 001.2023 - Completo.pdf
2140,2023,717201,761311,Edital Leilão 001.2023.pdf
2142,2023,717227,761325,EDITAL PP 004 2023.pdf
2144,2023,717232,761326,EDITAL PP 005 2023.pdf
2145,2023,717271,761343,EDITAL PREGÃO ELETRÔNICO 001-2023 SERVIÇOS DE MONITORAMENTO DE BENS.pdf
2146,2023,712857,750379,06. EDITAL HORTIFRUTI.pdf
2148,2023,712860,750380,EDITAL PE 001-2023.pdf
2149,2023,713092,750397,EDITAL DE LICITAÇÃO PE 001-2023 - LOCAÇÃO DE MAQUINAS E TRATORES. CORRET. .pdf
2150,2023,712985,750394,"7 - Edital PREGÃO Nº 002.2023- podagem, capina.pdf"
2151,2023,713017,750398,EDITAL.pdf
2158,2023,713083,750412,EDITAL GENEROS ALIMENTICIOS.pdf
2160,2023,713127,750429,EDITAL_PE02.pdf
2161,2023,713129,750429,EDITAL_PE02 (1).pdf
2162,2023,713130,750430,06. EDITAL.pdf
2163,2023,713131,750430,06. EDITAL.pdf
2164,2023,713162,750411,Edital PE 001-2023 ..pdf
2165,2023,713188,750447,Edital Pregão Eletrõnico nº 006-2023_HIGIENE E LIMPEZA.pdf
2166,2023,713189,750447,MINUTA DE CONTRATO - PE 006-2023_HIGIENE E LIMPEZA.pdf
2168,2023,713191,750448,Edital de Chamada Pu´blica.pdf
2169,2023,713227,750461,EDITAL CC 001- 2023.pdf
2170,2023,713231,750462,EDITAL PP 001-2023.pdf
2172,2023,713326,750479,Pregão_Eletronico_nº_001-2023_impressoras_Edital.pdf
2173,2023,713327,750480,Edital TP 02.2023.pdf
2178,2023,713400,750497,Edital Pregão Eletrõnico nº 007-2023_TRANSPORTE INTERNO.pdf
2179,2023,713401,750497,MINUTA DE CONTRATO - PE 007-2023_TRANSPORTE INTERNO.pdf
2181,2023,713408,750498,Edital Pregão Eletrõnico nº 008-2023_ALIMENTOS PERECIVEIS E NÃO PERECIVEIS.pdf
2182,2023,713409,750498,MINUTA DE CONTRATO - PE 008-2023_ALIMENTOS PERECIVEIS E NÃO PERECIVEIS.pdf
2186,2023,713466,750511,GABINETE DO PREFEITO.pdf
2189,2023,713497,750515,EDITAL PE 001-2023 .pdf
2190,2023,713596,750530,Edital Pregão Eletrônico 001.pdf
2193,2023,713636,750547,"PE SRP Nº 001.2023 - LOCAÇÃO DE PALCO, SOM, ETC..pdf"
2197,2023,713646,750548,EDITAL - PE 001-2023.pdf
2199,2023,713712,750562,EDITAL PE 002-2023.pdf
2200,2023,713761,750579,EDITAL PP  INFORMÁTICA.pdf
2202,2023,713764,750580,EDITAL PP 005 MATERIAL EXPEDIENTE.pdf
2204,2023,713819,750597,edital sistema de operação PP 001-2023.pdf
2205,2023,733726,761638,doc02925720230314072517.pdf
2206,2023,733742,782398,EDITAL CRED 14.2023.pdf
